name,country,latitude,longitude,suburb,property_type,room_type,bed_type,price,number_of_reviews,rating,occupancy_30,occupancy_60,occupancy_90,occupancy_365
"Room @Eixample, 8 minutes walk from Passeig Gràcia",Spain,41.3964,2.1678,Eixample,Apartment,Private room,Real Bed,75.0,0,,0.0999999999999999,0.05,0.0333333333333333,0.7616438356164383
Secluded semi moments to everywhere,Australia,-33.91216,151.25943,Clovelly,House,Entire home/apt,Real Bed,751.0,4,10.0,1.0,1.0,1.0,1.0
Idealistic Inwood,United States,40.86496,-73.9262,Manhattan,Apartment,Entire home/apt,Real Bed,100.0,15,10.0,1.0,1.0,1.0,1.0
Prime W. Village location 1 bdrm,United States,40.73293,-73.99782,Manhattan,Apartment,Entire home/apt,Real Bed,180.0,2,8.0,0.0,0.0,0.0,0.0
Cozy & SPacious in d heart Astoria,United States,40.76396,-73.9181,Astoria,Apartment,Entire home/apt,Real Bed,150.0,45,9.0,0.0,0.0,0.0,0.0
Floor Through East Village Lux Apt,United States,40.72685,-73.98638,Manhattan,Apartment,Entire home/apt,Real Bed,280.0,83,10.0,0.0666666666666666,0.0333333333333333,0.0222222222222222,0.1589041095890411
Large terrace with Bosphorus view in Cihangir,Turkey,41.03532,28.9848,Beyoglu,Apartment,Entire home/apt,Real Bed,295.0,1,10.0,0.6666666666666667,0.4333333333333333,0.2888888888888888,0.5780821917808219
Ruelle Place au Soleil-Sunny Alley,Canada,45.53949,-73.59929,Rosemont-La Petite-Patrie,House,Entire home/apt,Real Bed,250.0,2,9.0,1.0,1.0,1.0,1.0
Porto/Gaia Apartment with swimming pool,Portugal,41.11735,-8.60796,Vila Nova de Gaia,Condominium,Entire home/apt,Real Bed,70.0,3,10.0,1.0,1.0,1.0,0.3698630136986301
NEW! Piso Premium en Ps de Gracia!,Spain,41.38972,2.16624,Dreta de l'Eixample,Apartment,Entire home/apt,Real Bed,60.0,12,10.0,1.0,0.9666666666666668,0.9555555555555556,0.3753424657534246
July in Fab East Harlem Apartment!,United States,40.79846,-73.93324,East Harlem,Apartment,Entire home/apt,Real Bed,45.0,0,,1.0,1.0,1.0,1.0
"Large, sunny apartment. Perfect location.",United States,40.72917,-73.98811,East Village,Apartment,Entire home/apt,Real Bed,210.0,165,8.0,0.9666666666666668,0.9833333333333332,0.9444444444444444,0.9863013698630136
Brownstone Guest Suite by Superhost WINTER SALE!,United States,40.68288,-73.93678,Bedford-Stuyvesant,Townhouse,Entire home/apt,Real Bed,110.0,173,10.0,0.4,0.3833333333333333,0.3222222222222222,0.589041095890411
Fabulous 3 Bedrm Poipu Beach CONDO,United States,21.87303,-159.44572,Kauaʻi,Apartment,Entire home/apt,Real Bed,299.0,67,10.0,0.8,0.6666666666666667,0.5222222222222221,0.2958904109589041
Studio with bathroom and kitchenette in Newtown,Australia,-33.89421,151.17503,Newtown/Enmore,Guest suite,Entire home/apt,Real Bed,97.0,171,10.0,0.9333333333333332,0.6666666666666667,0.4444444444444444,0.6657534246575343
Ocean front apartment great views,Australia,-33.88935,151.27845,Bondi Beach,Apartment,Entire home/apt,Real Bed,300.0,140,9.0,0.3333333333333333,0.1666666666666666,0.1111111111111111,0.0356164383561643
Beautiful Bondi family beach house,Australia,-33.89096,151.2714,Bondi Beach,House,Entire home/apt,Real Bed,623.0,14,9.0,0.2333333333333332,0.1166666666666667,0.0777777777777777,0.2767123287671232
Tonight I Sleep in Kowloon City,Hong Kong,22.33007,114.18767,Wong Tai Sin,Apartment,Private room,Real Bed,377.0,33,10.0,0.0666666666666666,0.1833333333333333,0.1222222222222222,0.536986301369863
Spacious and Clean Studio- UES,United States,40.77936,-73.94962,Upper East Side,Apartment,Entire home/apt,Real Bed,135.0,95,10.0,1.0,1.0,1.0,1.0
MIDTOWN APARTMENT WITH SPECTACULAR VIEW,United States,40.76575,-73.99241,Manhattan,Apartment,Entire home/apt,Real Bed,215.0,32,10.0,1.0,0.8833333333333333,0.9,0.9315068493150684
Modern 1BR East Village Apartment,United States,40.73023,-73.98405,Manhattan,Apartment,Entire home/apt,Real Bed,200.0,3,9.0,1.0,1.0,1.0,1.0
Charmoso apartamento no Rio,Brazil,-22.93854896835188,-43.191228426649324,Laranjeiras,Apartment,Entire home/apt,Real Bed,172.0,6,10.0,1.0,1.0,1.0,1.0
Sunny quiet apt. with backyard in Plateau,Canada,45.52104,-73.58146,Le Plateau,Apartment,Entire home/apt,Real Bed,70.0,24,9.0,1.0,1.0,1.0,1.0
"W'burg 2 bedroom w/ yard & laundry, 5 mins to L",United States,40.7111,-73.94643,Brooklyn,Apartment,Entire home/apt,Real Bed,235.0,91,10.0,0.5666666666666667,0.7,0.6888888888888889,0.6986301369863014
"Grand appartement pour un séjour idéal, 3 chambres",Canada,45.46612,-73.56921,Verdun,Apartment,Entire home/apt,Real Bed,60.0,18,10.0,0.0999999999999999,0.3833333333333333,0.5888888888888889,0.7945205479452055
Alugo suíte individual,Brazil,-22.901240859120584,-43.34985884309783,Rio de Janeiro,House,Private room,Real Bed,373.0,0,,1.0,1.0,1.0,1.0
Single Room Cihangir in Taksim,Turkey,41.03352,28.98636,Beyoglu,House,Private room,Real Bed,237.0,1,,0.0,0.0,0.0,0.0
Large eclectic studio East Village,United States,40.7257,-73.9795,East Village,Apartment,Entire home/apt,Real Bed,230.0,45,10.0,0.0,0.0,0.0,0.0
Charming MtlHomestay Accommodation!,Canada,45.46834,-73.60695,Notre-Dame-de-Grace,House,Private room,Real Bed,47.0,17,9.0,0.0,0.0,0.0,0.0
Nice place to stay,Brazil,-22.98262471839025,-43.22493379425124,Leblon,Apartment,Entire home/apt,Real Bed,1201.0,0,,0.0999999999999999,0.05,0.0333333333333333,0.0082191780821917
"Quarto casal/2p, espaçoso, arejado.",Portugal,41.22563,-8.61409,Maia,Apartment,Private room,Real Bed,120.0,0,,0.0,0.0,0.0,0.0
LARGE GREAT STUDIO HELLS KITCHEN,United States,40.76663,-73.9895,Midtown,Apartment,Entire home/apt,Real Bed,150.0,3,10.0,1.0,1.0,1.0,1.0
Koolhouse Double/Twin Room Garden V,Portugal,41.1593,-8.63437,Porto,House,Private room,Real Bed,55.0,0,,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.1753424657534246
Private Room in Cihangir,Turkey,41.03243,28.98563,Beyoglu,Apartment,Private room,Real Bed,200.0,0,,0.0,0.0,0.0,0.0
Pipeline Studio   (Phone number hidden by Airbnb),United States,21.66324,-158.05243,Oʻahu,Apartment,Private room,Real Bed,99.0,129,10.0,0.7333333333333334,0.7,0.6,0.1808219178082192
FULLY FURNISHED STUDIO B IN TSIM SHA TSUI 尖沙咀6B,Hong Kong,22.30115,114.17565,Tsim Sha Tsui,Apartment,Entire home/apt,Real Bed,534.0,15,9.0,0.9666666666666668,0.4833333333333333,0.3222222222222222,0.0794520547945205
welcom home,Canada,45.54413,-73.61843,Villeray-Saint-Michel-Parc-Extension,Apartment,Entire home/apt,Real Bed,110.0,32,10.0,1.0,1.0,1.0,0.6383561643835616
Cute apart with terrace Downtown !,Spain,41.37649,2.17583,Ciutat Vella,Apartment,Entire home/apt,Real Bed,128.0,52,9.0,0.2333333333333332,0.1166666666666667,0.0777777777777777,0.2191780821917808
"Beautiful & Bright, Fully Furnished Apartment",Canada,45.49939,-73.63456,Cote-des-Neiges-Notre-Dame-de-Grace,Apartment,Entire home/apt,Real Bed,99.0,59,10.0,0.5666666666666667,0.5666666666666667,0.5111111111111111,0.3315068493150684
3BR 2WR Apt (KS) 5 min wan chai MTR,Hong Kong,22.27763,114.17852,Wan Chai,Apartment,Entire home/apt,Real Bed,1319.0,223,9.0,0.9333333333333332,0.9333333333333332,0.9555555555555556,0.904109589041096
Chambre tout inclus sur le Plateau,Canada,45.53081,-73.57354,Le Plateau-Mont-Royal,Apartment,Private room,Real Bed,46.0,0,,1.0,1.0,1.0,1.0
Charming Beach Cottage in Ewa Beach,United States,21.31449,-157.99245,Leeward Side,House,Entire home/apt,Real Bed,190.0,92,10.0,0.9,0.7166666666666667,0.5777777777777777,0.2273972602739725
Outskirts of Sydney,Australia,-33.96209,151.03495,Padstow,House,Private room,Real Bed,45.0,0,,1.0,1.0,1.0,1.0
Quaint Apt in Copacabana / Ipanema,Brazil,-22.98525512891079,-43.19288647832656,Copacabana,Apartment,Entire home/apt,Real Bed,242.0,7,10.0,1.0,1.0,1.0,1.0
500MB Cozy studio B: near RED LINE Jordan MTR +ICC,Hong Kong,22.30361,114.17739,Yau Tsim Mong,Apartment,Entire home/apt,Real Bed,550.0,29,8.0,0.0666666666666666,0.0333333333333333,0.0222222222222222,0.7589041095890411
"PRIVATE Room in Spacious, Quiet Apt",United States,40.82537,-73.94392,Harlem,Apartment,Private room,Real Bed,85.0,420,10.0,0.8333333333333334,0.7,0.6555555555555556,0.2575342465753425
Sunny and Quiet Williamsburg Room,United States,40.71217,-73.96367,Brooklyn,Apartment,Private room,Real Bed,100.0,32,10.0,1.0,1.0,1.0,1.0
Cosy room in Brooklyn!2min to Sbwy,United States,40.64009,-74.01714,Sunset Park,House,Private room,Real Bed,35.0,0,,1.0,1.0,1.0,1.0
Há 1 quadra da praia e 2 do metrô,Brazil,-22.966597231660884,-43.183055580810034,Copacabana,Apartment,Entire home/apt,Real Bed,627.0,0,,1.0,1.0,1.0,1.0
Casa de Vilela,Portugal,41.3477,-8.41116,S. Tomé de Negrelos,Farm stay,Entire home/apt,Real Bed,500.0,13,10.0,0.0,0.0666666666666666,0.3111111111111111,0.2712328767123287
Cidade Maravilhosa,Brazil,-22.93776591171072,-43.19144219127161,Laranjeiras,Apartment,Entire home/apt,Real Bed,295.0,18,9.0,0.5,0.2833333333333333,0.1888888888888888,0.5534246575342465
GORGEOUS 1 BEDROOM WEST-ISLAND,Canada,45.49052,-73.80381,Dollard-des-Ormeaux,Apartment,Entire home/apt,Real Bed,95.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.0027397260273972
Near the bosphorus,Turkey,41.06678,29.0418,Beşiktaş,Apartment,Private room,Real Bed,185.0,23,10.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0602739726027397
Luxury 2BR/2BTH on The Highline - sleeps 4,United States,40.74703,-74.00455,Chelsea,Apartment,Entire home/apt,Real Bed,400.0,161,10.0,0.8,0.7666666666666666,0.8111111111111111,0.9452054794520548
Chambre en colocation,Canada,45.53606,-73.58346,Le Plateau-Mont-Royal,Apartment,Private room,Real Bed,71.0,0,,1.0,1.0,1.0,1.0
Deluxe Family Suites Two-Bedroom 6 Px With Kitchen,Turkey,41.0068,28.97018,Sultanahmet,Aparthotel,Private room,Real Bed,274.0,17,9.0,0.0666666666666666,0.2666666666666667,0.2111111111111111,0.2356164383561644
Luxury ocean view Beach Villa 622,United States,21.33616,-158.1217,Makakilo/Kapolei/Honokai Hale,Condominium,Entire home/apt,Real Bed,599.0,4,10.0,0.9,0.7166666666666667,0.6444444444444444,0.2931506849315068
Studio no Leme - Quadra da Praia,Brazil,-22.96391203034684,-43.1692965156276,Leme,Apartment,Entire home/apt,Real Bed,280.0,8,10.0,0.7333333333333334,0.6833333333333333,0.5777777777777777,0.8958904109589041
Beautiful Spacious Suite..,United States,40.65713,-73.9537,Lefferts Garden,Apartment,Private room,Real Bed,90.0,0,,1.0,1.0,1.0,1.0
Pineapple Shack,United States,21.64754,-157.91973,Oʻahu,House,Entire home/apt,Real Bed,145.0,145,9.0,0.8666666666666667,0.55,0.4444444444444444,0.4164383561643835
Great LES / Chinatown bedroom,United States,40.71137,-73.99403,Chinatown,Apartment,Private room,Real Bed,80.0,48,9.0,1.0,1.0,1.0,0.9945205479452056
Paradise in Leblon,Brazil,-22.98536600315653,-43.22718325535556,Leblon,Apartment,Entire home/apt,Real Bed,351.0,68,10.0,0.6666666666666667,0.55,0.5111111111111111,0.2054794520547945
"Room in Brooklyn, 20 min from Manh",United States,40.65627,-73.95936,Lefferts Garden,Apartment,Private room,Futon,40.0,48,10.0,1.0,1.0,1.0,1.0
"Triple Room@Austin,Jordan,Tsim Sha Tsui",Hong Kong,22.3081,114.16578,Yau Tsim Mong,Boutique hotel,Private room,Real Bed,761.0,210,10.0,0.7666666666666666,0.55,0.4111111111111111,0.6082191780821917
Amplo e ventilado 500 metros metrô,Brazil,-22.921838779943485,-43.18070885752972,Santa Teresa,Apartment,Entire home/apt,Real Bed,101.0,6,9.0,1.0,1.0,1.0,1.0
"KAPAA, KAUAI 2 BEDROOM SUITE, NICE!",United States,22.06449,-159.32053,Kauaʻi,Apartment,Entire home/apt,Real Bed,249.0,3,10.0,0.0,0.0,0.0,0.0
ótima oportunidade,Brazil,-22.952226638860164,-43.19527492250779,Botafogo,House,Private room,Real Bed,649.0,0,,0.0,0.0,0.0,0.0
Minyon Istanbul room no:4,Turkey,41.03599,28.99034,Taksim,Serviced apartment,Entire home/apt,Real Bed,174.0,62,9.0,0.8,0.7333333333333334,0.6444444444444444,0.2027397260273973
"Clean, New Private Garden Level Apartment in BKLYN",United States,40.64865,-73.97947,Brooklyn,Apartment,Entire home/apt,Real Bed,195.0,171,10.0,0.6666666666666667,0.8,0.8666666666666667,0.3972602739726028
Musical Porto,Portugal,41.16075,-8.62362,Porto,Apartment,Entire home/apt,Real Bed,60.0,6,10.0,0.1666666666666666,0.3,0.4222222222222223,0.4246575342465754
Cozy 1 private ensuite room,Hong Kong,22.28451,114.1459,Mid-Levels,Apartment,Private room,Real Bed,903.0,4,10.0,1.0,1.0,1.0,1.0
Nice and cozy 2 bedroom apartment in Rose Bay,Australia,-33.87859,151.27153,North Bondi,Apartment,Entire home/apt,Real Bed,129.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.0027397260273972
Spacious and light-filled Manhattan apartment,United States,40.79228,-73.97414,Upper West Side,Apartment,Entire home/apt,Real Bed,117.0,0,,1.0,1.0,1.0,0.9589041095890412
room for rent for short time stays,Turkey,40.97677,28.86276,Bakırköy,Apartment,Private room,Real Bed,127.0,0,,0.0,0.0,0.0,0.0
"Beach Block 6bed Penthouse, Ipanema Best Location!",Brazil,-22.9863327988552,-43.20256262652219,Ipanema,Serviced apartment,Entire home/apt,Real Bed,3253.0,39,9.0,0.8,0.4,0.3777777777777777,0.1095890410958904
Sydney Parkside Apartment,Australia,-33.90264,151.22421,Kensington,Apartment,Private room,Real Bed,100.0,60,9.0,1.0,1.0,1.0,1.0
Feel like home,Canada,45.46518,-73.57497,Verdun,Apartment,Entire home/apt,Real Bed,140.0,2,10.0,1.0,1.0,1.0,1.0
Friday I'm in Love - Gorgeous 2Bedroom Flat Lagoa,Brazil,-22.9606390215596,-43.20359812683914,Lagoa,Apartment,Entire home/apt,Real Bed,336.0,1,10.0,1.0,0.8166666666666667,0.5444444444444445,0.1342465753424657
A room of one's own,Turkey,41.03739,28.97492,Beyoglu,Apartment,Private room,Real Bed,53.0,1,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Private Room w/ Bath and Balcony,United States,40.67824,-73.96514,Prospect Heights,Apartment,Private room,Real Bed,60.0,0,,1.0,1.0,1.0,1.0
COPA LUXURY 1 BEDROOM,Brazil,-22.973476307102757,-43.18762322712818,Copacabana,Apartment,Entire home/apt,Real Bed,209.0,64,10.0,0.5666666666666667,0.4833333333333333,0.5111111111111111,0.4438356164383561
GREEN NEST IN  SHEUNG WAN HEART,Hong Kong,22.28356,114.14835,Central & Western District,Apartment,Entire home/apt,Real Bed,871.0,177,10.0,0.9,0.8833333333333333,0.6888888888888889,0.221917808219178
Serras - Oporto Stories Apartments,Portugal,41.14853,-8.60669,Porto,Apartment,Entire home/apt,Real Bed,48.0,15,10.0,0.5333333333333333,0.3333333333333333,0.2222222222222222,0.3616438356164383
Amazing Duplex Apartment,Canada,45.52304,-73.58779,Mile End,Apartment,Private room,Real Bed,42.0,11,9.0,1.0,1.0,0.9777777777777776,0.6328767123287671
Best location in Leblon - 1 bedroom,Brazil,-22.983939895931087,-43.22620317989102,Leblon,Apartment,Entire home/apt,Real Bed,261.0,101,10.0,0.7,0.5166666666666666,0.3444444444444444,0.5917808219178082
"Chambre 2 lits, 15mn praia, terraço. Fran/Port/Ing",Brazil,-22.95975324850045,-43.20185859128582,Humaitá,Apartment,Private room,Real Bed,149.0,3,9.0,1.0,1.0,1.0,1.0
Chambre douillette & accueillante,Canada,45.53854,-73.6077,Rosemont-La Petite-Patrie,Apartment,Private room,Real Bed,50.0,34,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Standard Double Room,Turkey,41.01419,28.97782,Sultanahmet,Hotel,Private room,Real Bed,200.0,2,10.0,0.0,0.0,0.0,0.0
Beautiful Brooklyn Brownstone,United States,40.68834,-73.97875,Brooklyn,Apartment,Private room,Real Bed,100.0,102,10.0,0.8333333333333334,0.9166666666666666,0.8888888888888888,0.810958904109589
Apartamento de Cobertura no Rio de,Brazil,-22.93398200734629,-43.240687342821936,Tijuca,Apartment,Private room,Real Bed,280.0,1,6.0,0.0,0.0,0.0,0.0
Kanimbla Vista Apartment,Australia,-33.64825,151.31998,Avalon,Apartment,Entire home/apt,Real Bed,151.0,10,10.0,0.1999999999999999,0.1166666666666667,0.0777777777777777,0.0246575342465753
"Cozy mini-studio, one block from the beach.",Brazil,-22.974900031194963,-43.18988836219794,Copacabana,Apartment,Entire home/apt,Real Bed,86.0,91,10.0,0.8666666666666667,0.8833333333333333,0.7777777777777778,0.7753424657534247
"Great view,superb located penthouse",Turkey,41.02473,28.97436,Beyoglu,Apartment,Entire home/apt,Real Bed,453.0,32,9.0,0.0,0.0,0.0,0.0
Best Location on the UWS!!,United States,40.78936,-73.97502,Manhattan,Apartment,Private room,Real Bed,78.0,171,10.0,1.0,1.0,1.0,1.0
Bucolic Eco Art House Cézanne Suite,Brazil,-22.942947850019745,-43.19422109364074,Laranjeiras,House,Private room,Real Bed,131.0,47,10.0,0.0,0.0,0.0,0.0493150684931507
Copacabana Christ the Redeemer view,Brazil,-22.97290870496596,-43.18818960438212,Copacabana,Apartment,Entire home/apt,Real Bed,194.0,12,10.0,0.3333333333333333,0.1666666666666666,0.2333333333333332,0.6191780821917808
Orange tree View flat with patio,Spain,41.40772,2.15593,Gràcia,Apartment,Entire home/apt,Real Bed,97.0,120,10.0,0.7,0.8333333333333334,0.8,0.5041095890410958
QUARTO NO CORAÇÃO DE COPACABANA II,Brazil,-22.96782230672513,-43.18539442074947,Copacabana,Apartment,Private room,Real Bed,250.0,3,9.0,0.9,0.95,0.9666666666666668,0.9917808219178084
Mauna Lani Golf Resort Townhouse with Beach Club,United States,19.94608,-155.85925,Island of Hawaiʻi,Townhouse,Entire home/apt,Real Bed,198.0,138,10.0,0.8333333333333334,0.7166666666666667,0.7666666666666666,0.3342465753424657
Cozy Penthouse between Copacabana and Ipanema,Brazil,-22.9850441757955,-43.19227750435189,Copacabana,Apartment,Entire home/apt,Real Bed,578.0,79,10.0,0.7333333333333334,0.3666666666666667,0.2444444444444444,0.0602739726027397
MONTHLY COZY SUNNY - SAGRADA FAM.,Spain,41.40227,2.17517,Eixample,Loft,Entire home/apt,Real Bed,25.0,87,9.0,1.0,0.9166666666666666,0.9444444444444444,0.7287671232876712
luxurious studio center stage,Canada,45.52375,-73.5777,Le Plateau,Apartment,Entire home/apt,Real Bed,101.0,88,9.0,0.7666666666666666,0.3833333333333333,0.2555555555555555,0.5698630136986301
1 bd apt in Astoria,United States,40.77029,-73.92493,Astoria,Apartment,Entire home/apt,Real Bed,130.0,36,10.0,1.0,1.0,0.9333333333333332,0.2684931506849315
VICTORIAN SUNFILLED APT DREAM VIEW,United States,40.74741,-73.94712,Long Island City,Apartment,Private room,Real Bed,95.0,126,9.0,0.1333333333333333,0.3833333333333333,0.2555555555555555,0.0630136986301369
CONDO 3 1/2 Plateau Mont-Royal,Canada,45.5274,-73.59452,Le Plateau-Mont-Royal,Apartment,Entire home/apt,Real Bed,75.0,4,10.0,1.0,1.0,1.0,1.0
Manly Beach Views in Sydney,Australia,-33.79526,151.28582,Manly,Apartment,Entire home/apt,Real Bed,264.0,24,10.0,0.9,0.5,0.6444444444444444,0.1972602739726027
Aluguel para 2015,Brazil,-22.91433026699405,-43.18677729197896,Lapa,Apartment,Entire home/apt,Real Bed,280.0,0,,0.0,0.0,0.0,0.0
A Romantic Loft plus terrace  Heart of Brooklyn,United States,40.68306,-73.93141,Bedford-Stuyvesant,Loft,Entire home/apt,Real Bed,145.0,219,10.0,1.0,1.0,1.0,0.9397260273972604
Rio122 - Beachfront apartment in Copacabana,Brazil,-22.967602566301853,-43.18073167675713,Copacabana,Apartment,Entire home/apt,Real Bed,1529.0,0,,1.0,1.0,1.0,1.0
Nice Bright Room by the Beach!,Spain,41.37572,2.19017,Ciutat Vella,Apartment,Private room,Real Bed,35.0,31,9.0,1.0,1.0,1.0,1.0
Flat Leblon in Rio de Janeiro,Brazil,-22.982480566105338,-43.22646361977887,Leblon,Apartment,Entire home/apt,Real Bed,254.0,6,10.0,0.3,0.65,0.7111111111111111,0.9287671232876712
Confortável quarto com varanda  em Copacabana.,Brazil,-22.96554937276806,-43.19017673407163,Copacabana,Serviced apartment,Private room,Pull-out Sofa,119.0,6,10.0,0.6,0.3333333333333333,0.2222222222222222,0.5616438356164384
Sun-Filled Apartment 1 Minute From Subway,United States,40.66585,-73.94993,Brooklyn,Apartment,Private room,Real Bed,62.0,40,10.0,1.0,0.9166666666666666,0.6222222222222222,0.9068493150684932
Quarto amplo em Santa Teresa,Brazil,-22.91708439783365,-43.18303005916341,Santa Teresa,Apartment,Private room,Real Bed,93.0,1,10.0,1.0,1.0,1.0,1.0
BEST of Nature:Porto City Park/ocean of Matosinhos,Portugal,41.17878,-8.67484,Matosinhos,Apartment,Private room,Real Bed,25.0,42,10.0,0.3,0.15,0.0999999999999999,0.0630136986301369
Room w/pvt bathroom on Central Park,United States,40.7952,-73.9624,Manhattan,Apartment,Private room,Real Bed,99.0,258,9.0,0.9333333333333332,0.8833333333333333,0.8444444444444444,0.4876712328767123
reasonable price at the city centre,Turkey,41.0366,28.98026,Taksim,Boutique hotel,Private room,Real Bed,100.0,18,8.0,0.0,0.0,0.0,0.0
